51,https://github.com/gotzl/accservermanager,Dockerfile,2022-12-09T07:46:18Z,41,7,1,1228550519,515119497
52,https://github.com/gravitl/netmaker,Dockerfile,2023-01-05T19:00:07Z,5866,403,2,29006760,26540423
53,https://github.com/helxplatform/dug,Dockerfile,2023-01-04T14:29:21Z,20,5,2,347936097,347395135
54,https://github.com/hepdata/hepdata,Dockerfile,2023-01-02T01:07:56Z,33,10,5,2234938541,2132177464
55,https://github.com/idealista/prom2teams,Dockerfile,2022-12-21T15:55:20Z,219,70,1,247331993,240392930
56,https://github.com/im2nguyen/rover,Dockerfile,2023-01-04T06:52:24Z,2334,131,2,587551173,584968327
57,https://github.com/instedd/verboice,Dockerfile,2023-01-04T19:01:18Z,39,14,1,1153304779,1139426737
58,https://github.com/inventree/inventree,Dockerfile,2023-01-05T22:40:50Z,2254,353,5,742940829,734328893
59,https://github.com/italia/spid-saml-check,Dockerfile,2022-12-15T14:34:39Z,56,47,7,1509642135,1447582664
60,https://github.com/ivandokov/phockup,Dockerfile,2023-01-03T15:10:16Z,580,82,2,111787264,109204404
61,https://github.com/jaedb/iris,Dockerfile,2023-01-05T08:35:44Z,1027,123,1,1072536531,1069974200
62,https://github.com/jcraigk/kudochest,Dockerfile,2023-01-04T07:29:15Z,18,2,3,1635511205,1317885024
63,https://github.com/jertel/elastalert2,Dockerfile,2023-01-04T17:15:17Z,482,189,3,387975326,364190120
64,https://github.com/jhao104/proxy_pool,Dockerfile,2023-01-02T10:06:07Z,16809,4421,2,93001264,90705478
65,https://github.com/jimwins/scat,Dockerfile,2022-12-16T19:54:35Z,40,23,2,546930942,546668171
66,https://github.com/jkirkcaldy/plex-utills,Dockerfile,2022-12-13T16:48:15Z,262,27,1,1286815415,1276430485
67,https://github.com/jsavargas/zspotify,Dockerfile,2022-12-29T04:38:21Z,321,61,3,250227041,248069575
68,https://github.com/jvt038/metatube,Dockerfile,2023-01-03T11:06:53Z,142,8,1,303204119,271062659
69,https://github.com/khanlab/hippunfold,Dockerfile,2022-12-20T20:18:25Z,21,5,4,18752592003,17679035859
70,https://github.com/klee/klee,Dockerfile,2022-12-20T15:52:28Z,2134,603,1,6187940692,6187041278
71,https://github.com/kobotoolbox/kobocat,Dockerfile,2022-12-13T19:43:30Z,99,111,3,1648180869,1529428544
72,https://github.com/kruptein/planarally,Dockerfile,2022-12-24T16:49:19Z,332,65,3,359184572,326609261
73,https://github.com/kubearmor/kubearmor,Dockerfile,2023-01-06T07:57:46Z,557,157,2,218841308,213723178
74,https://github.com/kubeshop/tracetest,Dockerfile,2023-01-05T21:40:20Z,333,22,3,101639993,99022616
75,https://github.com/kubesphere/openelb,Dockerfile,2023-01-03T20:31:07Z,1214,163,1,95971574,94657909
76,https://github.com/labsyspharm/scimap,Dockerfile,2022-12-08T14:23:34Z,30,10,1,2311401642,1988714292
77,https://github.com/lancachenet/lancache-dns,Dockerfile,2022-12-18T13:27:01Z,250,64,2,619725766,601737845
78,https://github.com/laurencerawlings/savify,Dockerfile,2022-12-07T23:28:07Z,741,49,2,174180671,171018052
79,https://github.com/leighmacdonald/gbans,Dockerfile,2022-12-27T05:38:15Z,32,8,3,42413275,39830569
80,https://github.com/lightglitch/seekerr,Dockerfile,2022-12-19T00:20:29Z,49,2,1,76854905,76223484
81,https://github.com/likecoin/likecoin-chain,Dockerfile,2023-01-05T16:23:28Z,96,24,3,279445907,276002007
82,https://github.com/lncapital/torq,Dockerfile,2023-01-06T00:44:28Z,95,14,4,156497733,138650764
83,https://github.com/macbre/index-digest,Dockerfile,2023-01-04T03:00:51Z,48,4,4,99373553,99292722
84,https://github.com/marquezproject/marquez,Dockerfile,2023-01-05T19:47:33Z,1256,216,2,580889083,540671648
85,https://github.com/maticnetwork/bor,Dockerfile,2023-01-05T16:03:16Z,506,297,2,2697295114,2696759828
86,https://github.com/milesmcc/shynet,Dockerfile,2022-12-13T04:34:26Z,2111,121,5,1827638201,1809637848
87,https://github.com/mitre/saf,Dockerfile,2023-01-05T22:30:27Z,75,23,2,633266552,503232763
88,https://github.com/mozilla/addons-server,Dockerfile,2023-01-05T19:49:28Z,807,536,2,1317345752,1292871087
89,https://github.com/naorlivne/terraformize,Dockerfile,2023-01-05T10:01:06Z,136,26,1,138299971,134127459
90,https://github.com/nextgenusfs/funannotate,Dockerfile,2022-12-14T15:18:35Z,224,76,1,4290305749,4286760171
91,https://github.com/nhumrich/small-prox,Dockerfile,2023-01-04T22:40:59Z,13,3,1,227676083,224441498
92,https://github.com/nitrictech/cli,Dockerfile,2023-01-02T08:11:19Z,19,5,4,1580406015,1461100326
93,https://github.com/nvidia/dcgm-exporter,Dockerfile,2023-01-05T19:51:21Z,241,57,3,2453656514,2412472606
94,https://github.com/nwithan8/tauticord,Dockerfile,2022-12-22T17:58:02Z,42,16,1,1018599540,998792289
95,https://github.com/opendialogai/opendialog,Dockerfile,2022-12-21T15:12:45Z,252,53,5,1674030872,1656918565
96,https://github.com/opendrift/opendrift,Dockerfile,2023-01-05T08:50:43Z,167,90,1,3803543192,3803263193
97,https://github.com/openebs/rawfile-localpv,Dockerfile,2022-12-28T09:43:42Z,46,19,2,224346901,218557304
98,https://github.com/openedx/credentials,Dockerfile,2023-01-05T20:11:59Z,17,57,8,1373937762,1234518335
99,https://github.com/opennamu/opennamu,Dockerfile,2023-01-02T16:03:37Z,171,86,1,64566575,63106035
100,https://github.com/openzim/youtube,Dockerfile,2022-12-20T21:27:06Z,28,15,1,1716105507,1682109931
101,https://github.com/optuna/optuna,Dockerfile,2023-01-05T16:01:43Z,7388,790,6,13990079228,13981550015
102,https://github.com/osgeo/proj,Dockerfile,2023-01-05T02:22:50Z,1363,630,3,862871327,862315044
103,https://github.com/pelias/openaddresses,Dockerfile,2023-01-04T15:42:22Z,41,45,2,605348509,467302639
104,https://github.com/phpsu/phpsu,Dockerfile,2022-12-14T16:33:46Z,13,5,2,145404698,143108825
105,https://github.com/pinellolab/crispresso2,Dockerfile,2023-01-05T21:00:26Z,169,75,1,3693161306,3689626223
106,https://github.com/pixano/pixano-app,Dockerfile,2022-12-20T09:34:30Z,26,16,7,873797391,872406457
107,https://github.com/projectdiscovery/naabu,Dockerfile,2023-01-05T13:12:58Z,2921,366,2,78843125,76377225
108,https://github.com/pryorda/vmware_exporter,Dockerfile,2023-01-04T13:56:57Z,375,153,1,121449714,109983015
109,https://github.com/pudo/opensanctions,Dockerfile,2023-01-05T05:05:22Z,326,81,1,1270855228,1069677989
110,https://github.com/qilingframework/qiling,Dockerfile,2022-12-31T17:26:18Z,3840,627,2,321663131,321641624
111,https://github.com/rchakode/realopinsight,Dockerfile,2022-12-26T09:40:10Z,56,9,2,848295306,807397348
112,https://github.com/sbs20/scanservjs,Dockerfile,2023-01-03T09:42:32Z,423,103,6,1113988958,674498325
113,https://github.com/shaneisrael/fireshare,Dockerfile,2022-12-31T01:37:34Z,347,14,4,921916170,755493245
114,https://github.com/sigp/lighthouse,Dockerfile,2023-01-05T22:12:35Z,2139,469,2,248945007,248942103
115,https://github.com/sissbruecker/linkding,Dockerfile,2022-12-31T07:56:59Z,2786,158,8,208552734,202670349
116,https://github.com/sitespeedio/sitespeed.io,Dockerfile,2022-12-21T14:24:36Z,4434,572,3,3324404946,3283583764
117,https://github.com/sodadata/soda-core,Dockerfile,2023-01-05T22:43:00Z,1172,113,9,2042657468,2042635944
118,https://github.com/sosedoff/pgweb,Dockerfile,2022-12-29T03:56:29Z,7612,632,5,207518366,206941937
119,https://github.com/sqlfluff/sqlfluff,Dockerfile,2023-01-05T19:23:16Z,5447,416,3,218264215,205959043
120,https://github.com/sqlpad/sqlpad,Dockerfile,2022-12-24T06:05:05Z,4693,738,5,434721049,432270362
121,https://github.com/target/impeller,Dockerfile,2023-01-05T03:43:33Z,14,6,4,220922323,218344964
122,https://github.com/tatumio/tatum-kms,Dockerfile,2023-01-05T11:54:01Z,158,43,1,1715256410,1712790510
123,https://github.com/tiledesk/tiledesk-server,Dockerfile,2023-01-05T18:24:35Z,168,62,1,1618695183,1493169512
124,https://github.com/tomwright/mermaid-server,Dockerfile,2023-01-02T07:01:32Z,174,22,2,933201736,903257863
125,https://github.com/twilio/twilio-csharp,Dockerfile,2023-01-03T19:35:05Z,612,292,1,3115381104,2986386352
126,https://github.com/umaprotocol/protocol,Dockerfile,2023-01-06T05:10:12Z,304,163,3,10044640154,10036065623
127,https://github.com/usgs/nshmp-haz,Dockerfile,2022-12-08T19:54:17Z,35,32,2,1487941287,873128890
128,https://github.com/venueless/venueless,Dockerfile,2023-01-03T00:14:13Z,173,17,4,2103860607,2103853424
129,https://github.com/vyperlang/vyper,Dockerfile,2023-01-05T04:43:09Z,4394,739,1,475808501,450751193
130,https://github.com/w9jds/firebase-action,Dockerfile,2023-01-02T18:32:15Z,788,169,4,1462500367,1331437317
